Date,Transaction_code,Details,Ref,Cheque,Debit,Credit,Balance
2017-07-02,,"Rem Br : 0113-GOBR(O), Rem A/c : , Amt : 23000 -AMT AGST ADVANCE INCOME TAX COMPANIES.",,nan,0.0,23000.0,10402352.74
2017-07-02,,"Rem Br : 0113-GOBR(O), Rem A/c : , Amt : 15000 -AMT AGST ADVANCE INCOME TAX PERSONAL",,nan,0.0,15000.0,10417352.74
2017-07-02,,"Rem Br : 0118-ORNB(O), Rem A/c : , Amt : 8887 - cash",,nan,0.0,8887.0,10426239.74
2017-07-02,,"Rem Br : 0117-NBR(O), Rem A/c : , Amt : 1080 - Cashrcv by Nabinagar branch",,nan,0.0,1080.0,10427319.74
2017-07-02,,"Rem Br : 0127-ZBAZ(O), Rem A/c : , Amt : 1514 - BYCASH",,nan,0.0,1514.0,10428833.74
2017-07-02,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 50000 -BRTA FEES COLLECTION",,nan,0.0,50000.0,10478833.74
2017-07-02,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 90000 - cash",,nan,0.0,90000.0,10568833.74
2017-07-02,,"Rem Br : 0138-INDERH(O), Rem A/c : , Amt : 2748 -cash",,nan,0.0,2748.0,10571581.74
2017-07-02,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 89000 - cash",,nan,0.0,89000.0,10660581.74
2017-07-02,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 20823 - cash",,nan,0.0,20823.0,10681404.74
2017-07-02,,"Rem Br : 0135-MUBR(O), Rem A/c : , Amt : 15000 -Cash",,nan,0.0,15000.0,10696404.74
2017-07-02,,"Rem Br : 0125-CDRBR(O), Rem A/c : , Amt : 19268 -Cash.",,nan,0.0,19268.0,10715672.74
2017-07-02,,"Rem Br : 0135-MUBR(O), Rem A/c : , Amt : 14104 -Cash",,nan,0.0,14104.0,10729776.74
2017-07-02,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 39500 - BRTAFEES COLLECTION",,nan,0.0,39500.0,10769276.74
2017-07-02,,"Rem Br : 0128-NGANJ(O), Rem A/c : , Amt : 100000 -CASH",,nan,0.0,100000.0,10869276.74
2017-07-02,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 20000 -BRTA FEES COLLECTION",,nan,0.0,20000.0,10889276.74
2017-07-02,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 51000 - BRTAFEES COLLECTION(COMPANIES)",,nan,0.0,51000.0,10940276.74
2017-07-02,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 13949 -BRTA FEES COLLECTION",,nan,0.0,13949.0,10954225.74
2017-07-02,,"Rem Br : 0128-NGANJ(O), Rem A/c : , Amt : 18461 -CASH",,nan,0.0,18461.0,10972686.74
2017-07-02,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 29431 - BRTAFEES COLLECTION(VAT AT SOURCE CURRENC FY)",,nan,0.0,29431.0,11002117.74
2017-07-02,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 19500 - AIT-P",,nan,0.0,19500.0,11021617.74
2017-07-02,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 30000 -CASH",,nan,0.0,30000.0,11051617.74
2017-07-02,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 102500 -CASH",,nan,0.0,102500.0,11154117.74
2017-07-02,,"Rem Br : 0132-RAOZ(O), Rem A/c : , Amt : 3000 -",,nan,0.0,3000.0,11157117.74
2017-07-02,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 74000 - AIT-C",,nan,0.0,74000.0,11231117.74
2017-07-02,,"Rem Br : 0132-RAOZ(O), Rem A/c : , Amt : 430 - CASH",,nan,0.0,430.0,11231547.74
2017-07-02,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 46216 - VAT",,nan,0.0,46216.0,11277763.74
2017-07-02,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 6000 -CASH",,nan,0.0,6000.0,11283763.74
2017-07-02,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 34572 -CASH",,nan,0.0,34572.0,11318335.74
2017-07-02,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 51000 -CASH",,nan,0.0,51000.0,11369335.74
2017-07-02,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 15689 -CASH",,nan,0.0,15689.0,11385024.74
2017-07-02,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 85000 -BRTA FEES COLLECTION",,nan,0.0,85000.0,11470024.74
2017-07-02,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 109500 -BRTA",,nan,0.0,109500.0,11579524.74
2017-07-02,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 139000 -CASH RECEIVED FROM EKURIA BR. (BRTA)",,nan,0.0,139000.0,11718524.74
2017-07-02,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 27000 -BRTA FEES COLLECTION",,nan,0.0,27000.0,11745524.74
2017-07-02,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 17136 -BRTA FEES COLLECTION",,nan,0.0,17136.0,11762660.74
2017-07-02,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 62500 -CASH RECEIVED FROM EKURIA BR. (BRTA)",,nan,0.0,62500.0,11825160.74
2017-07-02,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 32081 -CASH RECEIVED FROM EKURIA BR. (BRTA)",,nan,0.0,32081.0,11857241.74
2017-07-02,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 26000 - BRTA",,nan,0.0,26000.0,11883241.74
2017-07-02,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 54040 - BRTA",,nan,0.0,54040.0,11937281.74
2017-07-02,,Cash Deposited by PB,,nan,0.0,487500.0,12424781.74
2017-07-02,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 15000 - CASH",,nan,0.0,15000.0,12439781.74
2017-07-02,,Cash Deposited by PB,,nan,0.0,155000.0,12594781.74
2017-07-02,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 30000 - CASH",,nan,0.0,30000.0,12624781.74
2017-07-02,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 27087 - CASH",,nan,0.0,27087.0,12651868.74
2017-07-02,,"Rem Br : 0115-ZBR(O), Rem A/c : , Amt : 6000 - cash,brta fee",,nan,0.0,6000.0,12657868.74
2017-07-02,,Cash Deposited by PB,,nan,0.0,130395.0,12788263.74
2017-07-02,,"Rem Br : 0131-KULB(O), Rem A/c : , Amt : 30000 -ADVANCE INCOME TAX COMPANIES",,nan,0.0,30000.0,12818263.74
2017-07-02,,"Rem Br : 0131-KULB(O), Rem A/c : , Amt : 75940 - VATAT SOURCE",,nan,0.0,75940.0,12894203.74
2017-07-02,,"Rem Br : 0115-ZBR(O), Rem A/c : , Amt : 790 - cash,brta fee",,nan,0.0,790.0,12894993.74
2017-07-02,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 23000 -cash",,nan,0.0,23000.0,12917993.74
2017-07-02,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 80500 - CashDeposit by Board bazar branch",,nan,0.0,80500.0,12998493.74
2017-07-02,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 61162 -cash",,nan,0.0,61162.0,13059655.74
2017-07-02,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 111000 - CashDeposit by Board bazar branch",,nan,0.0,111000.0,13170655.74
2017-07-02,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 70306 - CashDeposit by Board bazar branch",,nan,0.0,70306.0,13240961.74
2017-07-02,,"Rem Br : 0136-SYLHET(O), Rem A/c : , Amt : 201000 -Cash",,nan,0.0,201000.0,13441961.74
2017-07-02,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 25000 -CASH",,nan,0.0,25000.0,13466961.74
2017-07-02,,"Rem Br : 0136-SYLHET(O), Rem A/c : , Amt : 12500 -Cash",,nan,0.0,12500.0,13479461.74
2017-07-02,,"Rem Br : 0136-SYLHET(O), Rem A/c : , Amt : 53133 -Cash",,nan,0.0,53133.0,13532594.74
2017-07-02,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 79486 -CASH",,nan,0.0,79486.0,13612080.74
2017-07-02,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 75000 - BRTABILL COLLECTION",,nan,0.0,75000.0,13687080.74
2017-07-02,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 6000 - BRTABILL COLLECTION",,nan,0.0,6000.0,13693080.74
2017-07-02,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 58498 - BRTABILL COLLECTION",,nan,0.0,58498.0,13751578.74
2017-07-03,,"Rem Br : 0139-NYABZR(O), Rem A/c : , Amt : 644 -VAT AT SOURCE",,nan,0.0,644.0,13752222.74
2017-07-03,,"Rem Br : 0114-PBA(O), Rem A/c : , Amt : 25000 -CASH",,nan,0.0,25000.0,13777222.74
2017-07-03,,"Rem Br : 0114-PBA(O), Rem A/c : , Amt : 67500 -CASH",,nan,0.0,67500.0,13844722.74
2017-07-03,,"Rem Br : 0114-PBA(O), Rem A/c : , Amt : 10398 -CASH",,nan,0.0,10398.0,13855120.74
2017-07-03,,"Rem Br : 0126-BDPBR(O), Rem A/c : , Amt : 6000 -BRTA FEES COLLECTION",,nan,0.0,6000.0,13861120.74
2017-07-03,,"Rem Br : 0126-BDPBR(O), Rem A/c : , Amt : 5675 -BRTA FEES COLLECTION",,nan,0.0,5675.0,13866795.74
2017-07-03,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 80000 -Receive At Uttara Branch.",,nan,0.0,80000.0,13946795.74
2017-07-03,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 6000 -Receive At Uttara Branch",,nan,0.0,6000.0,13952795.74
2017-07-03,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 14050 -Receive At Uttara Branch.",,nan,0.0,14050.0,13966845.74
2017-07-03,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 85000 -BRTA fees collection",,nan,0.0,85000.0,14051845.74
2017-07-03,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 6000 - BRTAfees collection",,nan,0.0,6000.0,14057845.74
2017-07-03,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 11254 -BRTA fees collection",,nan,0.0,11254.0,14069099.74
2017-07-03,,"Rem Br : 0118-ORNB(O), Rem A/c : , Amt : 27315 -cash",,nan,0.0,27315.0,14096414.74
2017-07-03,,"Rem Br : 0125-CDRBR(O), Rem A/c : , Amt : 11521 -Cash.",,nan,0.0,11521.0,14107935.74
2017-07-03,,"Rem Br : 0103-RB(O), Rem A/c : , Amt : 1492 - cash",,nan,0.0,1492.0,14109427.74
2017-07-03,,"Rem Br : 0113-GOBR(O), Rem A/c : , Amt : 11261 -AMT AGST VAT AT SOURCE.",,nan,0.0,11261.0,14120688.74
2017-07-03,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 15000 -BRTA FEES COLLECTION",,nan,0.0,15000.0,14135688.74
2017-07-03,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 23956 -BRTA FEES COLLECTION",,nan,0.0,23956.0,14159644.74
2017-07-03,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 29283 -(After Adj. Access credit dated on 04.06.2017 ActualCollection was 34,432. But Wrongly Credited to VAT ATSOURCE A/C Tk. 37,010. Now Adjusted.",,nan,0.0,29283.0,14188927.74
2017-07-03,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 70000 - AIT(CASH)",,nan,0.0,70000.0,14258927.74
2017-07-03,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 40000 -CASH",,nan,0.0,40000.0,14298927.74
2017-07-03,,"Rem Br : 0135-MUBR(O), Rem A/c : , Amt : 6000 -Cash",,nan,0.0,6000.0,14304927.74
2017-07-03,,"Rem Br : 0135-MUBR(O), Rem A/c : , Amt : 5352 -Cash",,nan,0.0,5352.0,14310279.74
2017-07-03,,"Rem Br : 0140-BHULTA(O), Rem A/c : , Amt : 14097 -Vat at Source",,nan,0.0,14097.0,14324376.74
2017-07-03,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 51000 - CASH",,nan,0.0,51000.0,14375376.74
2017-07-03,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 140000 - Brtacollection at(harirampur br)",,nan,0.0,140000.0,14515376.74
2017-07-03,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 15000 - AIT-C",,nan,0.0,15000.0,14530376.74
2017-07-03,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 41576 - VAT",,nan,0.0,41576.0,14571952.74
2017-07-03,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 60000 - Brtacollection at(harirampur br)",,nan,0.0,60000.0,14631952.74
2017-07-03,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 100500 -CASH",,nan,0.0,100500.0,14732452.74
2017-07-03,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 15826 - Brtacollection at(harirampur br)",,nan,0.0,15826.0,14748278.74
2017-07-03,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 61821 - CASH",,nan,0.0,61821.0,14810099.74
2017-07-03,,"Rem Br : 0117-NBR(O), Rem A/c : , Amt : 30000 - Cashrcv by Nabinagar branch",,nan,0.0,30000.0,14840099.74
2017-07-03,,"Rem Br : 0128-NGANJ(O), Rem A/c : , Amt : 66000 -CASH",,nan,0.0,66000.0,14906099.74
2017-07-03,,"Rem Br : 0117-NBR(O), Rem A/c : , Amt : 3007 - Cashrcv by Nabinagar branch",,nan,0.0,3007.0,14909106.74
2017-07-03,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 190000 -BRTA FEES COLLECTION",,nan,0.0,190000.0,15099106.74
2017-07-03,,"Rem Br : 0128-NGANJ(O), Rem A/c : , Amt : 8000 -CASH",,nan,0.0,8000.0,15107106.74
2017-07-03,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 90000 - BRTAFEES COLLECTION",,nan,0.0,90000.0,15197106.74
2017-07-03,,"Rem Br : 0128-NGANJ(O), Rem A/c : , Amt : 27955 -CASH",,nan,0.0,27955.0,15225061.74
2017-07-03,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 201000 -BRTA FEES COLLECTION",,nan,0.0,201000.0,15426061.74
2017-07-03,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 13200 -BRTA FEES COLLECTION",,nan,0.0,13200.0,15439261.74
2017-07-03,,CASH RECEIVED DEPOSIT BY PR BR,,nan,0.0,660000.0,16099261.74
2017-07-03,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 120000 - BRTAFEES COLLECTION",,nan,0.0,120000.0,16219261.74
2017-07-03,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 24515 - BRTAFEES COLLECTION(VAT AT SOURCE CURRENT FY)",,nan,0.0,24515.0,16243776.74
2017-07-03,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 33000 -CASH",,nan,0.0,33000.0,16276776.74
2017-07-03,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 9000 -ADVANCE INCOME TAX(PERSONAL)",,nan,0.0,9000.0,16285776.74
2017-07-03,,CASH RECEIVED DEPOSIT BY PR BR,,nan,0.0,165500.0,16451276.74
2017-07-03,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 87500 -CASH",,nan,0.0,87500.0,16538776.74
2017-07-03,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 22417 -CASH",,nan,0.0,22417.0,16561193.74
2017-07-03,,CASH RECEIVED DEPOSIT BY PR BR,,nan,0.0,215611.0,16776804.74
2017-07-03,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 15000 -CASH",,nan,0.0,15000.0,16791804.74
2017-07-03,,"Rem Br : 0124-CHTBR(O), Rem A/c : , Amt : 21734 -BRTA FEES COLLECTION.",,nan,0.0,21734.0,16813538.74
2017-07-03,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 144000 -CASH RECEIVED FROM EKURIA BR. (BRTA)",,nan,0.0,144000.0,16957538.74
2017-07-03,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 20256 -CASH",,nan,0.0,20256.0,16977794.74
2017-07-03,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 97500 -CASH RECEIVED FROM EKURIA BR. (BRTA)",,nan,0.0,97500.0,17075294.74
2017-07-03,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 47417 -CASH RECEIVED FROM EKURIA BR. (BRTA)",,nan,0.0,47417.0,17122711.74
2017-07-03,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 29000 -ADVANCE INCOME TAX(COMPANIES)",,nan,0.0,29000.0,17151711.74
2017-07-03,,"Rem Br : 0136-SYLHET(O), Rem A/c : , Amt : 247500 -Cash",,nan,0.0,247500.0,17399211.74
2017-07-03,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 65675 -VAT AT SOURCE (CURRENT FY)",,nan,0.0,65675.0,17464886.74
2017-07-03,,"Rem Br : 0136-SYLHET(O), Rem A/c : , Amt : 39500 -Cash",,nan,0.0,39500.0,17504386.74
2017-07-03,,"Rem Br : 0136-SYLHET(O), Rem A/c : , Amt : 69884 -Cash",,nan,0.0,69884.0,17574270.74
2017-07-03,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 15000 - BRTABILL COLLECTION",,nan,0.0,15000.0,17589270.74
2017-07-03,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 48243 - BRTABILL COLLECTION",,nan,0.0,48243.0,17637513.74
2017-07-03,,"Rem Br : 0115-ZBR(O), Rem A/c : , Amt : 1364 - CASH,BRTA FEE",,nan,0.0,1364.0,17638877.74
2017-07-03,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 169500 - CashDeposit by Board bazar branch",,nan,0.0,169500.0,17808377.74
2017-07-03,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 114000 - CashDeposit by Board bazar branch",,nan,0.0,114000.0,17922377.74
2017-07-03,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 55304 - CashDeposit by Board bazar branch",,nan,0.0,55304.0,17977681.74
2017-07-03,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 75000 -CASH",,nan,0.0,75000.0,18052681.74
2017-07-03,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 20000 -CASH",,nan,0.0,20000.0,18072681.74
2017-07-03,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 85996 -",,nan,0.0,85996.0,18158677.74
2017-07-03,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 12000 -cash",,nan,0.0,12000.0,18170677.74
2017-07-03,,"Rem Br : 0131-KULB(O), Rem A/c : , Amt : 45000 -adVANCE INCOME TAX PERSONAL",,nan,0.0,45000.0,18215677.74
2017-07-03,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 25000 -cash",,nan,0.0,25000.0,18240677.74
2017-07-03,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 80260 -cash",,nan,0.0,80260.0,18320937.74
2017-07-03,,"Rem Br : 0131-KULB(O), Rem A/c : , Amt : 49353 -CASH",,nan,0.0,49353.0,18370290.74
2017-07-03,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 406000 -BRTA",,nan,0.0,406000.0,18776290.74
2017-07-03,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 75000 - BRTA",,nan,0.0,75000.0,18851290.74
2017-07-03,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 89862 - BRTA",,nan,0.0,89862.0,18941152.74
2017-07-03,,"Rem Br : 0106-CHIB(O), Rem A/c : , Amt : 3000 - CASH",,nan,0.0,3000.0,18944152.74
2017-07-03,,"Rem Br : 0106-CHIB(O), Rem A/c : , Amt : 88414 -CASH",,nan,0.0,88414.0,19032566.74
2017-07-03,,ACCOUNT MANTAINANCE FEE FROM 01/01/2017TO 30/06/2017,,nan,500.0,0.0,19032066.74
2017-07-03,,VAT ON ACCOUNT MANTAINANCE FEE FROM01/01/2017 TO 30/06/2017,,nan,75.0,0.0,19031991.74
2017-07-04,,"Rem Br : 0139-NYABZR(O), Rem A/c : , Amt : 3335 -VAT AT SOURCE",,nan,0.0,3335.0,19035326.74
2017-07-04,,"Rem Br : 0114-PBA(O), Rem A/c : , Amt : 81000 -CASH",,nan,0.0,81000.0,19116326.74
2017-07-04,,"Rem Br : 0114-PBA(O), Rem A/c : , Amt : 120500 -CASH",,nan,0.0,120500.0,19236826.74
2017-07-04,,"Rem Br : 0114-PBA(O), Rem A/c : , Amt : 5889 - CASH",,nan,0.0,5889.0,19242715.74
2017-07-04,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 26500 -BRTA FEES COLLECTION",,nan,0.0,26500.0,19269215.74
2017-07-04,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 75000 -BRTA FEES COLLECTION",,nan,0.0,75000.0,19344215.74
2017-07-04,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 10609 -BRTA FEES COLLECTION",,nan,0.0,10609.0,19354824.74
2017-07-04,,"Rem Br : 0127-ZBAZ(O), Rem A/c : , Amt : 7433 - BYCASH",,nan,0.0,7433.0,19362257.74
2017-07-04,,"Rem Br : 0127-ZBAZ(O), Rem A/c : , Amt : 12000 - BYCASH",,nan,0.0,12000.0,19374257.74
2017-07-04,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 125000 -Received At Uttara Branch.",,nan,0.0,125000.0,19499257.74
2017-07-04,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 6000 -Received At Uttara Branch.",,nan,0.0,6000.0,19505257.74
2017-07-04,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 25420 -Received At Uttara Branch.",,nan,0.0,25420.0,19530677.74
2017-07-04,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 40000 -BRTA Fees collection",,nan,0.0,40000.0,19570677.74
2017-07-04,,"Rem Br : 0118-ORNB(O), Rem A/c : , Amt : 36010 -cash",,nan,0.0,36010.0,19606687.74
2017-07-04,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 80000 -BRTA Fees collection",,nan,0.0,80000.0,19686687.74
2017-07-04,,"Rem Br : 0124-CHTBR(O), Rem A/c : , Amt : 1762 -BRTA FEES COLLECTION.",,nan,0.0,1762.0,19688449.74
2017-07-04,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 20041 -BRTA Fees collection",,nan,0.0,20041.0,19708490.74
2017-07-04,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 57000 -ADVANCE INCOME TAX(PERSONAL)",,nan,0.0,57000.0,19765490.74
2017-07-04,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 26000 -CASH",,nan,0.0,26000.0,19791490.74
2017-07-04,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 12500 -CASH",,nan,0.0,12500.0,19803990.74
2017-07-04,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 10000 -ADVANCE INCOME TAX(COMPANIES)",,nan,0.0,10000.0,19813990.74
2017-07-04,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 12341 -CASH",,nan,0.0,12341.0,19826331.74
2017-07-04,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 28247 -VAT AT SOURCE (CURRENT FY)",,nan,0.0,28247.0,19854578.74
2017-07-04,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 780 - Brtacollection at(harirampur br)",,nan,0.0,780.0,19855358.74
2017-07-04,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 115000 - Brtacollection at(harirampur br)",,nan,0.0,115000.0,19970358.74
2017-07-04,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 67000 - Brtacollection at(harirampur br)",,nan,0.0,67000.0,20037358.74
2017-07-04,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 18306 - Brtacollection at(harirampur br)",,nan,0.0,18306.0,20055664.74
2017-07-04,,"Rem Br : 0110-MOG(O), Rem A/c : , Amt : 966 - cash",,nan,0.0,966.0,20056630.74
2017-07-04,,"Rem Br : 0140-BHULTA(O), Rem A/c : , Amt : 15000 -Advance Income Tax Personal",,nan,0.0,15000.0,20071630.74
2017-07-04,,"Rem Br : 0140-BHULTA(O), Rem A/c : , Amt : 20000 -Advance Income Tax Comp.",,nan,0.0,20000.0,20091630.74
2017-07-04,,"Rem Br : 0140-BHULTA(O), Rem A/c : , Amt : 10147 -",,nan,0.0,10147.0,20101777.74
2017-07-04,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 30000 - BRTAFEES COLLECTION(AIT PERSONAL)",,nan,0.0,30000.0,20131777.74
