Date,Transaction_code,Details,Ref,Cheque,Debit,Credit,Balance
2016-07-10,,Cash Deposit by P.B,,nan,0.0,69923.0,101105978.47
2016-07-10,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 37000 -ADVANCE INCOME TAX(PERSONAL)",,nan,0.0,37000.0,101142978.47
2016-07-10,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 19155 - BRTABILL COLLECTION PURPOSE.",,nan,0.0,19155.0,101162133.47
2016-07-10,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 20000 -ADVANCE INCOME TAX(COMPANIES)",,nan,0.0,20000.0,101182133.47
2016-07-10,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 43373 -VAT AT SOURCE (CURRENT FY)",,nan,0.0,43373.0,101225506.47
2016-07-10,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 15000 - cash",,nan,0.0,15000.0,101240506.47
2016-07-10,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 15000 - cash",,nan,0.0,15000.0,101255506.47
2016-07-10,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 5583 - cash",,nan,0.0,5583.0,101261089.47
2016-07-10,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 25000 -BRTA COLLECTION AT(harirampur branch)",,nan,0.0,25000.0,101286089.47
2016-07-10,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 3468 - BRTACOLLECTION AT(harirampur branch)",,nan,0.0,3468.0,101289557.47
2016-07-10,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 39500 -CASH",,nan,0.0,39500.0,101329057.47
2016-07-10,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 23000 - AIT-P",,nan,0.0,23000.0,101352057.47
2016-07-10,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 30000 -BRTA",,nan,0.0,30000.0,101382057.47
2016-07-10,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 6000 -BRTA",,nan,0.0,6000.0,101388057.47
2016-07-10,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 40935 -CASH",,nan,0.0,40935.0,101428992.47
2016-07-10,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 42161 -BRTA",,nan,0.0,42161.0,101471153.47
2016-07-10,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 16000 - AIT-C",,nan,0.0,16000.0,101487153.47
2016-07-10,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 23450 - VAT",,nan,0.0,23450.0,101510603.47
2016-07-10,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 80000 -RE AT UTTARA BR.",,nan,0.0,80000.0,101590603.47
2016-07-10,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 15000 -RE AT UTTARA BR.",,nan,0.0,15000.0,101605603.47
2016-07-10,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 11182 -RE AT UTTARA BR.",,nan,0.0,11182.0,101616785.47
2016-07-10,,"Rem Br : 0131-KULB(O), Rem A/c : , Amt : 30000 -BRTA CASH RECV BY KHULNA BR.",,nan,0.0,30000.0,101646785.47
2016-07-10,,"Rem Br : 0131-KULB(O), Rem A/c : , Amt : 65000 -BRTA CASH RECV BY KHULNA BR.",,nan,0.0,65000.0,101711785.47
2016-07-10,,"Rem Br : 0131-KULB(O), Rem A/c : , Amt : 87510 -BRTA CASH RECV BY KHULNA BR.",,nan,0.0,87510.0,101799295.47
2016-07-10,,"Rem Br : 0120-RAJ(O), Rem A/c : , Amt : 50000 - CASH",,nan,0.0,50000.0,101849295.47
2016-07-10,,"Rem Br : 0120-RAJ(O), Rem A/c : , Amt : 58945 - CASH",,nan,0.0,58945.0,101908240.47
2016-07-11,,BFT:TRF to 0101-364-03 for BRTA Tax and Vat pmt asper client inst.,,nan,5562387.0,0.0,96345853.47
2016-07-11,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 50000 - CASH",,nan,0.0,50000.0,96395853.47
2016-07-11,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 2862 - CASH",,nan,0.0,2862.0,96398715.47
2016-07-11,,"Rem Br : 0114-PBA(O), Rem A/c : , Amt : 974 - CASH",,nan,0.0,974.0,96399689.47
2016-07-11,,"Rem Br : 0124-CHTBR(O), Rem A/c : , Amt : 6542 - brtafees collection.",,nan,0.0,6542.0,96406231.47
2016-07-11,,"Rem Br : 0135-MUBR(O), Rem A/c : , Amt : 26052 -CASH",,nan,0.0,26052.0,96432283.47
2016-07-11,,"Rem Br : 0126-BDPBR(O), Rem A/c : , Amt : 1064 -BRTA FEES COLLECTION",,nan,0.0,1064.0,96433347.47
2016-07-11,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 42500 -BRTA FEES COLLECTION",,nan,0.0,42500.0,96475847.47
2016-07-11,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 3822 -BRTA FEES COLLECTION",,nan,0.0,3822.0,96479669.47
2016-07-11,,"Rem Br : 0131-KULB(O), Rem A/c : , Amt : 10850 -BRTA CASH RECV BY KHULNA BRANCH",,nan,0.0,10850.0,96490519.47
2016-07-11,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 15000 -CASH",,nan,0.0,15000.0,96505519.47
2016-07-11,,"Rem Br : 0113-GOBR(O), Rem A/c : , Amt : 7658 - AMTAGST VAT AT SOURCE.",,nan,0.0,7658.0,96513177.47
2016-07-11,,"Rem Br : 0113-GOBR(O), Rem A/c : , Amt : 15000 -AMT AGST ADVANCED INCOME TAX (COMPAINES)",,nan,0.0,15000.0,96528177.47
2016-07-11,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 20000 -CASH",,nan,0.0,20000.0,96548177.47
2016-07-11,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 57500 -ADVANCE INCOME TAX PERSONAL",,nan,0.0,57500.0,96605677.47
2016-07-11,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 1277 -CASH",,nan,0.0,1277.0,96606954.47
2016-07-11,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 40000 - BRTAFEES COLLECTION(AIT PERSONAL)",,nan,0.0,40000.0,96646954.47
2016-07-11,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 27500 - BRTAFEES COLLECTION(AIT COMPANIES)",,nan,0.0,27500.0,96674454.47
2016-07-11,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 15850 - BRTAFEES COLLECTION(VAT AT SOURCE CURRENT FY)",,nan,0.0,15850.0,96690304.47
2016-07-11,,"Rem Br : 0113-GOBR(O), Rem A/c : , Amt : 4500 - AMTAGST ADVANCED INCOME TAX PERSONAL.",,nan,0.0,4500.0,96694804.47
2016-07-11,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 85000 -ADVANCE INCOME TAX COMPANIES",,nan,0.0,85000.0,96779804.47
2016-07-11,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 28538 -VAT AT SOURCE",,nan,0.0,28538.0,96808342.47
2016-07-11,,"Rem Br : 0125-CDRBR(O), Rem A/c : , Amt : 9000 -CASH RECEIVED",,nan,0.0,9000.0,96817342.47
2016-07-11,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 152000 -CASH RECEIVED FROM EKORIA BR (BRTA)",,nan,0.0,152000.0,96969342.47
2016-07-11,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 54500 -CASH RECEIVED FROM EKORIA BR (BRTA)",,nan,0.0,54500.0,97023842.47
2016-07-11,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 32910 -CASH RECEIVED FROM EKORIA BR (BRTA)",,nan,0.0,32910.0,97056752.47
2016-07-11,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 110000 -CASH",,nan,0.0,110000.0,97166752.47
2016-07-11,,"Rem Br : 0125-CDRBR(O), Rem A/c : , Amt : 3000 -CASH RECEIVED",,nan,0.0,3000.0,97169752.47
2016-07-11,,"Rem Br : 0125-CDRBR(O), Rem A/c : , Amt : 20533 -CASH RECEIVED",,nan,0.0,20533.0,97190285.47
2016-07-11,,"Rem Br : 0118-ORNB(O), Rem A/c : , Amt : 63914 -CASH",,nan,0.0,63914.0,97254199.47
2016-07-11,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 8999 - CASH",,nan,0.0,8999.0,97263198.47
2016-07-11,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 195000 - brtacollection at(harirampur branch",,nan,0.0,195000.0,97458198.47
2016-07-11,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 100000 -Received at uttara br",,nan,0.0,100000.0,97558198.47
2016-07-11,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 6000 - brtacollection at(harirampur branch",,nan,0.0,6000.0,97564198.47
2016-07-11,,"Rem Br : 0133-HRB(O), Rem A/c : , Amt : 32898 - brtacollection at(harirampur branch",,nan,0.0,32898.0,97597096.47
2016-07-11,,"Rem Br : 0117-NBR(O), Rem A/c : , Amt : 15000 -CASH RECEIVED BY NABINAGAR BRANCH",,nan,0.0,15000.0,97612096.47
2016-07-11,,"Rem Br : 0117-NBR(O), Rem A/c : , Amt : 899 - CASHRECEIVED BY NABINAGAR BRANCH",,nan,0.0,899.0,97612995.47
2016-07-11,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 32500 -CASH",,nan,0.0,32500.0,97645495.47
2016-07-11,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 73000 -Received at uttara br",,nan,0.0,73000.0,97718495.47
2016-07-11,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 13061 -CASH",,nan,0.0,13061.0,97731556.47
2016-07-11,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 15385 -Received at uttara br",,nan,0.0,15385.0,97746941.47
2016-07-11,,"Rem Br : 0128-NGANJ(O), Rem A/c : , Amt : 20000 -",,nan,0.0,20000.0,97766941.47
2016-07-11,,"Rem Br : 0128-NGANJ(O), Rem A/c : , Amt : 3326 -CASH",,nan,0.0,3326.0,97770267.47
2016-07-11,,"Rem Br : 0138-INDERH(O), Rem A/c : , Amt : 1186 - vatat source",,nan,0.0,1186.0,97771453.47
2016-07-11,,"Rem Br : 0110-MOG(O), Rem A/c : , Amt : 820 - CASHRECEIVED FROM MOGRAPARA BR.",,nan,0.0,820.0,97772273.47
2016-07-11,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 305500 -BRTA",,nan,0.0,305500.0,98077773.47
2016-07-11,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 44312 - BRTA",,nan,0.0,44312.0,98122085.47
2016-07-11,,"Rem Br : 0136-(O), Rem A/c : , Amt : 122000 - CASH",,nan,0.0,122000.0,98244085.47
2016-07-11,,"Rem Br : 0136-(O), Rem A/c : , Amt : 6000 - CASH",,nan,0.0,6000.0,98250085.47
2016-07-11,,"Rem Br : 0136-(O), Rem A/c : , Amt : 49941 - CASH",,nan,0.0,49941.0,98300026.47
2016-07-11,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 26526 - BRTABILL COLLECTION PURPOSE.",,nan,0.0,26526.0,98326552.47
2016-07-11,,Cash Deposit by P.B,,nan,0.0,376000.0,98702552.47
2016-07-11,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 15000 - AIT-P",,nan,0.0,15000.0,98717552.47
2016-07-11,,Cash Deposit by P.B,,nan,0.0,151000.0,98868552.47
2016-07-11,,Cash Deposit by P.B,,nan,0.0,48841.0,98917393.47
2016-07-11,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 6000 - AIT-C",,nan,0.0,6000.0,98923393.47
2016-07-11,,"Rem Br : 0119-BRB(O), Rem A/c : , Amt : 32472 - VAT",,nan,0.0,32472.0,98955865.47
2016-07-11,,CASH DEPOSIT BY PB(AIT PERSONAL),,nan,0.0,745000.0,99700865.47
2016-07-11,,CASH DEPOSIT BY PB(AIT COMPANIES),,nan,0.0,50000.0,99750865.47
2016-07-11,,CASH DEPOSIT BY PB(VAT AT SOURCE),,nan,0.0,78370.0,99829235.47
2016-07-11,,"Rem Br : 0106-CHIB(O), Rem A/c : , Amt : 57637 -CASH",,nan,0.0,57637.0,99886872.47
2016-07-11,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 48000 -ADVANCE INCOME TAX (PERSONAL)",,nan,0.0,48000.0,99934872.47
2016-07-11,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 47500 -ADVANCE INCOME TAX (COMPANIES)",,nan,0.0,47500.0,99982372.47
2016-07-11,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 22500 -BRTA",,nan,0.0,22500.0,100004872.47
2016-07-11,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 9751 - VAT ATSOURCE (CURRENT FY)",,nan,0.0,9751.0,100014623.47
2016-07-11,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 60000 -",,nan,0.0,60000.0,100074623.47
2016-07-11,,"Rem Br : 0130-RANB(O), Rem A/c : , Amt : 45109 -BRTA",,nan,0.0,45109.0,100119732.47
2016-07-11,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 71738 -CASH",,nan,0.0,71738.0,100191470.47
2016-07-11,,"Rem Br : 0120-RAJ(O), Rem A/c : , Amt : 51180 - CASH",,nan,0.0,51180.0,100242650.47
2016-07-11,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 90000 -ADVANCE INCOME TAX(PERSONAL)",,nan,0.0,90000.0,100332650.47
2016-07-11,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 73000 -ADVANCE INCOME TAX(COMPANIES)",,nan,0.0,73000.0,100405650.47
2016-07-11,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 65897 -VAT AT SOURCE (CURRENT FY)",,nan,0.0,65897.0,100471547.47
2016-07-12,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 23000 - CASH",,nan,0.0,23000.0,100494547.47
2016-07-12,,"Rem Br : 0102-GB(O), Rem A/c : , Amt : 3114 - CASH",,nan,0.0,3114.0,100497661.47
2016-07-12,,"Rem Br : 0139-NYABZR(O), Rem A/c : , Amt : 337 -BRTA FEES COLLECTION (VAT AT SOURCE)NAYABAZAR BRANCH",,nan,0.0,337.0,100497998.47
2016-07-12,,"Rem Br : 0126-BDPBR(O), Rem A/c : , Amt : 1283 -BRTA FEES COLLECTION",,nan,0.0,1283.0,100499281.47
2016-07-12,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 51000 -ADVANCE INCOME TAX PERSONAL",,nan,0.0,51000.0,100550281.47
2016-07-12,,"Rem Br : 0110-MOG(O), Rem A/c : , Amt : 2211 - CASHRECEIVED",,nan,0.0,2211.0,100552492.47
2016-07-12,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 3000 -ADVANCE INCOME TAX COMPANIES",,nan,0.0,3000.0,100555492.47
2016-07-12,,"Rem Br : 0107-HEMA(O), Rem A/c : , Amt : 24430 -VAT AT SOURCE",,nan,0.0,24430.0,100579922.47
2016-07-12,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 145500 - BRTAFEES COLLECTION(AIT PERSONAL)",,nan,0.0,145500.0,100725422.47
2016-07-12,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 51500 - BRTAFEES COLLECTION(AIT COMPANIES)",,nan,0.0,51500.0,100776922.47
2016-07-12,,"Rem Br : 0105-AB(O), Rem A/c : , Amt : 23082 - BRTAFEES COLLECTION(VAT AT SOURCE CURRENT FY)",,nan,0.0,23082.0,100800004.47
2016-07-12,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 27500 -BRTA FEES COLLECTION",,nan,0.0,27500.0,100827504.47
2016-07-12,,"Rem Br : 0137-JBROAD(O), Rem A/c : , Amt : 8854 -BRTA FEES COLLECTION",,nan,0.0,8854.0,100836358.47
2016-07-12,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 199500 -CASH RECEIVED FROM EKURIA BR.(BRTA)",,nan,0.0,199500.0,101035858.47
2016-07-12,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 154500 -",,nan,0.0,154500.0,101190358.47
2016-07-12,,"Rem Br : 0123-EKB(O), Rem A/c : , Amt : 55408 -CASH RECEIVED FROM EKURIA BR.(BRTA)",,nan,0.0,55408.0,101245766.47
2016-07-12,,"Rem Br : 0117-NBR(O), Rem A/c : , Amt : 1814 - CASHRECEIVED BY NABINAGAR BRANCH",,nan,0.0,1814.0,101247580.47
2016-07-12,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 60000 -Received at uttara br",,nan,0.0,60000.0,101307580.47
2016-07-12,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 180000 -CASH",,nan,0.0,180000.0,101487580.47
2016-07-12,,"Rem Br : 0111-DHB(O), Rem A/c : , Amt : 25265 -CASH",,nan,0.0,25265.0,101512845.47
2016-07-12,,"Rem Br : 0106-CHIB(O), Rem A/c : , Amt : 21000 -CASH",,nan,0.0,21000.0,101533845.47
2016-07-12,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 75000 -CASH",,nan,0.0,75000.0,101608845.47
2016-07-12,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 6000 -CASH",,nan,0.0,6000.0,101614845.47
2016-07-12,,"Rem Br : 0129-MIRB(O), Rem A/c : , Amt : 7044 -CASH",,nan,0.0,7044.0,101621889.47
2016-07-12,,"Rem Br : 0106-CHIB(O), Rem A/c : , Amt : 30626 -CASH",,nan,0.0,30626.0,101652515.47
2016-07-12,,"Rem Br : 0108-UTTARA(O), Rem A/c : , Amt : 11192 -Received at uttara br",,nan,0.0,11192.0,101663707.47
2016-07-12,,"Rem Br : 0122-NAOB(O), Rem A/c : , Amt : 3557 -CASH",,nan,0.0,3557.0,101667264.47
2016-07-12,,BFT:TRF to 0101-364-03 for BRTA Tax and Vat pmt asper client inst.,,nan,5571784.0,0.0,96095480.47
2016-07-12,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 170000 -CASH",,nan,0.0,170000.0,96265480.47
2016-07-12,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 67500 -CASH",,nan,0.0,67500.0,96332980.47
2016-07-12,,"Rem Br : 0125-CDRBR(O), Rem A/c : , Amt : 9000 -CASH  RECEIVED",,nan,0.0,9000.0,96341980.47
2016-07-12,,"Rem Br : 0121-BANB(O), Rem A/c : , Amt : 10070 -CASH",,nan,0.0,10070.0,96352050.47
2016-07-12,,"Rem Br : 0128-NGANJ(O), Rem A/c : , Amt : 2272 -CASH",,nan,0.0,2272.0,96354322.47
2016-07-12,,"Rem Br : 0127-ZBAZ(O), Rem A/c : , Amt : 15000 - BYCASH",,nan,0.0,15000.0,96369322.47
2016-07-12,,"Rem Br : 0127-ZBAZ(O), Rem A/c : , Amt : 2182 - BYCASH",,nan,0.0,2182.0,96371504.47
2016-07-12,,"Rem Br : 0125-CDRBR(O), Rem A/c : , Amt : 22139 -CASH  RECEIVED",,nan,0.0,22139.0,96393643.47
2016-07-12,,"Rem Br : 0113-GOBR(O), Rem A/c : , Amt : 17633 -AMT AGST VAT AT SOURCE.",,nan,0.0,17633.0,96411276.47
2016-07-12,,CASH DEPOSIT BY PB(AIT PERSONAL),,nan,0.0,313000.0,96724276.47
2016-07-12,,"Rem Br : 0113-GOBR(O), Rem A/c : , Amt : 3000 - AMTAGST ADVANCED INCOME TAX PERSONAL.",,nan,0.0,3000.0,96727276.47
2016-07-12,,Cash Deposit by P.B,,nan,0.0,377500.0,97104776.47
2016-07-12,,Cash Deposit by P.B,,nan,0.0,284.0,97105060.47
2016-07-12,,CASH DEPOSIT BY PB(AIT COMPANIES),,nan,0.0,32500.0,97137560.47
2016-07-12,,CASH DEPOSIT BY PB(VAT AT SOURCE),,nan,0.0,69705.0,97207265.47
2016-07-12,,Cash Deposit by P.B,,nan,0.0,183500.0,97390765.47
2016-07-12,,"Rem Br : 0138-INDERH(O), Rem A/c : , Amt : 10097 -VAT AT SOURCE",,nan,0.0,10097.0,97400862.47
2016-07-12,,Cash Deposit by P.B,,nan,0.0,68215.0,97469077.47
2016-07-12,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 54500 -ADVANCE INCOME TAX (PERSONAL)",,nan,0.0,54500.0,97523577.47
2016-07-12,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 15000 - BRTABILL COLLECTION PURPOSE",,nan,0.0,15000.0,97538577.47
2016-07-12,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 42500 -ADVANCE INCOME TAX (COMPANIES)",,nan,0.0,42500.0,97581077.47
2016-07-12,,"Rem Br : 0120-RAJ(O), Rem A/c : , Amt : 32500 - CASH",,nan,0.0,32500.0,97613577.47
2016-07-12,,"Rem Br : 0109-BB(O), Rem A/c : , Amt : 17107 - VATAT SOURCE (CURRENT FY)",,nan,0.0,17107.0,97630684.47
2016-07-12,,"Rem Br : 0104-MB(O), Rem A/c : , Amt : 32496 - BRTABILL COLLECTION PURPOSE",,nan,0.0,32496.0,97663180.47
2016-07-12,,"Rem Br : 0120-RAJ(O), Rem A/c : , Amt : 30000 - CASH",,nan,0.0,30000.0,97693180.47
2016-07-12,,"Rem Br : 0120-RAJ(O), Rem A/c : , Amt : 56516 - CASH",,nan,0.0,56516.0,97749696.47
2016-07-12,,"Rem Br : 0118-ORNB(O), Rem A/c : , Amt : 108285 -CASH",,nan,0.0,108285.0,97857981.47
2016-07-12,,"Rem Br : 0116-SLB(O), Rem A/c : , Amt : 363500 -BRTA",,nan,0.0,363500.0,98221481.47
2016-07-12,,"Rem Br : 0134-MOYB(O), Rem A/c : , Amt : 64000 -ADVANCE INCOME TAX(PERSONAL)",,nan,0.0,64000.0,98285481.47
